Numot,Season,game_id,host_lat,host_long,host_site,season,team1_id,team1_score,team2_id,team2_score,team1_seed,team1_lat,team1_long,team1_teamname,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team1_ap_preseason,team1_ap_final,team1_coaches_preseason,team1_coaches_before_final,team1_rpi_rating,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_seed,team2_lat,team2_long,team2_teamname,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team2_ap_preseason,team2_ap_final,team2_coaches_preseason,team2_coaches_before_final,team2_rpi_rating,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,result
0,2009,2009-1428-1112,45.52,-122.6819,Portland,2009,1428,71,1112,84,5,40.762484,-111.846044,Utah,54.0777,37.014,78.4733,12.0329,42.4514,34.9272,71.8608,5.4369,38.434,26.4431,55.8491,46.6033,0.0773,0.1054,65.0987,65.3997,107.8438,108.6676,96.3543,91.9352,,25,,,0.571,jim-boylen-1,Jim Boylen,0,0,0,0,0,0,42,24,24,24,9,24,9,12,32.232071,-110.950769,Arizona,50.8576,38.9091,73.7659,8.6522,49.8336,35.0242,69.0196,6.0403,29.0851,40.7882,55.8036,61.7548,0.0953,0.0843,64.4036,65.5375,111.4305,116.2626,105.8351,101.3051,,,,,0.59,russ-pennell-1,Russ Pennell,0,0,0,0,0,0,19,13,13,19,13,19,13,0
0,2009,2009-1448-1156,45.52,-122.6819,Portland,2009,1448,69,1156,84,4,36.135301,-80.279004,Wake Forest,53.6451,31.8987,71.1443,14.0463,44.9322,30.3965,70.4581,7.9092,21.3629,35.212,44.8124,47.5325,0.1109,0.1027,75.3258,73.3888,107.883,109.7782,93.202,92.0317,21,12,24,8,0.534,dino-gaudio-1,Dino Gaudio,0,0,0,0,0,0,109,19,143,24,6,24,6,13,41.502918,-81.673052,Cleveland St.,47.4359,30.4348,70.3377,8.8723,45.2736,32.8215,69.2308,10.3318,28.5175,30.1679,56.7089,53.8354,0.133,0.0937,64.3164,64.5792,101.0395,103.9043,92.8605,93.221,,,,,0.589,gary-waters-1,Gary Waters,0,2,0,0,0,0,227,44,179,25,10,25,10,0
0,2009,2009-1452-1173,25.7877,-80.2241,Miami,2009,1452,60,1173,68,6,39.63468,-79.953926,West Virginia,48.0205,32.906,69.8113,12.5197,47.0866,30.2026,68.2471,8.871,33.9787,29.9504,59.8194,52.0997,0.1011,0.0937,65.8448,65.0924,109.6663,112.8715,93.6916,90.7164,,,,,0.577,bob-huggins-1,Bob Huggins,1,16,1,5,0,1,567,22,208,23,11,23,11,11,39.73686,-84.173662,Dayton,46.0158,32.8152,64.7606,10.8486,44.8819,31.1334,69.6613,9.8349,29.3611,37.8804,58.3634,56.0274,0.0982,0.0744,65.5077,65.5853,102.1484,102.3203,92.9467,93.9215,,,,,0.54,brian-gregory-1,Brian Gregory,1,1,0,0,0,0,124,67,67,26,7,26,7,0
0,2009,2009-1295-1242,25.7877,-80.2241,Miami,2009,1295,74,1242,84,14,46.894523,-96.805689,North Dakota St.,51.5224,40.255,74.3666,7.4412,48.7472,35.2688,71.8336,7.6122,30.5509,26.0943,51.8519,48.5112,0.0996,0.0912,67.5835,68.6484,114.6974,112.5865,99.9883,102.0272,,,,,0.538,saul-phillips-1,Saul Phillips,0,0,0,0,0,0,42,19,19,26,6,26,6,3,38.957351,-95.24587,Kansas,52.6239,36.7381,72.5064,12.547,40.7964,33.3817,72.5989,8.3819,30.6721,34.1089,58.2011,56.7917,0.1023,0.1048,69.5635,68.4894,110.4835,112.6017,94.2045,92.4044,24,14,23,18,0.57,bill-self-1,Bill Self,5,10,3,6,1,1,374,39,144,25,7,25,7,0
0,2009,2009-1287-1257,36.08,-79.8194,Greensboro,2009,1287,54,1257,74,16,38.188462,-83.429742,Morehead St.,47.3525,32.6336,72.4712,10.8333,45.8333,36.1862,68.144,10.1362,28.3857,35.6913,52.9486,56.2579,0.094,0.1019,66.8769,66.0882,103.6198,101.6664,102.6229,101.3664,,,,,0.591,donnie-tyndall-1,Donnie Tyndall,0,0,0,0,0,0,46,48,48,19,15,19,15,1,38.215752,-85.758843,Louisville,51.1013,36.8803,64.1921,15.3054,43.3082,30.9375,68.0885,8.2966,37.7798,30.5198,62.4376,54.041,0.131,0.0962,69.3104,68.3953,106.1577,107.706,88.7333,85.7819,3,1,3,7,0.549,rick-pitino-1,Rick Pitino,5,13,2,8,1,5,549,72,196,28,5,28,5,0
0,2009,2009-1352-1277,39.0997,-94.5783,Kansas City,2009,1352,62,1277,77,15,40.521088,-80.211785,Robert Morris,50.8554,39.4415,70.4246,9.8534,45.684,36.5696,66.7579,8.1649,30.823,33.4778,60.9091,57.3062,0.1277,0.0993,67.1463,66.7021,105.108,100.0742,96.2998,98.4952,,,,,0.585,mike-rice-2,Mike Rice,0,0,0,0,0,0,50,18,18,24,10,24,10,2,42.72476,-84.473639,Michigan St.,48.5332,35.4497,69.863,8.2625,47.1042,31.6736,69.6065,8.3546,26.5574,35.8276,63.5135,52.4434,0.098,0.0905,66.2895,67.6549,108.5512,110.8623,94.863,90.5994,6,8,7,5,0.591,tom-izzo-1,Tom Izzo,11,11,7,7,4,4,331,136,136,26,6,26,6,0
0,2009,2009-1165-1281,43.6167,-116.2,Boise,2009,1165,59,1281,78,14,42.445291,-76.48269,Cornell,50.1398,40.2622,73.3205,9.1944,46.6725,30.6889,70,8.4809,33.2296,29.5497,58.0345,50.2941,0.0996,0.0924,66.4231,66.833,109.0291,106.1421,96.7843,101.8901,,,,,0.576,steve-donahue-1,Steve Donahue,1,1,0,0,0,0,117,132,132,21,9,21,9,3,38.626527,-90.336949,Missouri,52.725,35.302,67.1642,9.3147,46.8397,30.2795,67.4446,6.0625,31.3288,29.9953,61.6548,50.1669,0.1376,0.0861,72.4474,71.2014,111.6704,112.273,91.7102,91.7989,,9,,10,0.6,mike-anderson-1,Mike Anderson,0,3,0,1,0,0,151,34,75,28,6,28,6,0
0,2009,2009-1397-1329,39.7594,-84.1917,Dayton,2009,1397,75,1329,77,9,35.955093,-83.929696,Tennessee,52.8686,31.456,67.6166,10.1473,50.6547,33.6538,68.5237,8.4967,34.5843,37.3333,57.8892,53.125,0.0924,0.0838,71.5625,68.9687,109.1284,113.3582,101.178,98.645,14,,13,,0.612,bruce-pearl-1,Bruce Pearl,3,5,2,3,0,0,184,36,74,21,12,21,12,8,36.123085,-97.069743,Oklahoma St.,51.4073,38.4254,74.7537,6.1515,49.4374,34.4526,69.7842,8.4437,41.3307,33.9445,47.0464,48.9385,0.1049,0.0741,72.4187,70.4329,111.4555,112.8104,101.5167,96.9622,,,,,0.569,travis-ford-1,Travis Ford,0,1,0,0,0,0,145,11,126,22,11,22,11,0
2,2009,2009-1326-1373,36.08,-79.8194,Greensboro,2009,1326,72,1373,74,8,39.998389,-83.009001,Ohio St.,53.9347,37.5,70.1131,16.1887,44.5883,34.8238,69.4196,6.5259,35.5995,40.5717,56.5553,60.6225,0.0939,0.092,61.7123,63.3559,107.6511,113.0316,99.7246,97.7636,,,,,0.576,thad-matta-1,Thad Matta,2,6,1,2,1,1,229,45,76,22,10,22,10,9,42.718586,-73.75153,Siena,51.4375,33.0341,66.4499,11.0111,48.4072,33.8109,68.1992,8.1875,25.8229,32.5864,53.0288,56.6845,0.1218,0.0922,71.9674,71.8732,107.6025,110.1192,96.8411,98.4673,,,,,0.591,fran-mccaffery-1,Fran McCaffery,1,3,0,0,0,0,223,43,169,26,7,26,7,0
0,2009,2009-1268-1272,39.0997,-94.5783,Kansas City,2009,1268,70,1272,89,10,38.988607,-76.939704,Maryland,45.9048,33.2781,75.7774,10.6461,46.0352,34.7025,68.9103,9.2063,27.7191,34.1393,55.303,52.4083,0.1103,0.0827,68.7467,67.2714,103.1284,107.6215,98.89,95.1171,,,,,0.603,gary-williams-1,Gary Williams,12,15,7,9,2,2,624,228,356,20,13,20,13,2,35.115864,-89.993508,Memphis,50.6355,32.5991,69.0092,15.1682,40.0137,29.9652,68.6111,6.8896,31.296,28.2619,53.7283,48.2119,0.1295,0.0857,67.7774,66.4563,108.9131,108.4135,83.446,81.1277,13,3,12,6,0.575,john-calipari-1,John Calipari,5,10,3,6,1,2,443,68,139,31,3,31,3,0
0,2009,2009-1276-1328,44.9778,-93.265,Minneapolis,2009,1276,63,1328,73,10,42.276138,-83.743132,Michigan,50.3619,33.4459,75.7116,7.4167,49.9167,31.405,72.4907,10.9617,47.8706,33.518,67.0918,59.6958,0.1002,0.0825,62.2883,64.132,105.5738,110.8084,100.6881,97.522,,,,,0.567,john-beilein-1,John Beilein,0,4,0,2,0,0,323,35,210,20,13,20,13,2,35.208152,-97.445692,Oklahoma,56.5749,35.0217,67.4919,11.0482,42.9887,33.9402,68.8394,5.6575,34.5673,35.2591,53.055,49.6544,0.1001,0.0945,69.1045,68.2521,114.1556,116.5286,97.6486,95.5851,12,7,14,2,0.598,jeff-capel-1,Jeff Capel,1,2,0,0,0,0,145,32,73,27,5,27,5,0
0,2009,2009-1113-1393,44.9778,-93.265,Minneapolis,2009,1113,67,1393,78,6,33.421922,-111.940011,Arizona St.,57.1277,37.018,73.6842,6.2016,46.4255,31.6998,73.75,7.234,45.2852,35.9978,65.9394,56.8365,0.0939,0.0948,60.4955,60.132,113.4389,115.7012,97.9949,95.3021,15,19,15,12,0.558,herb-sendek-1,Herb Sendek,0,6,0,1,0,0,307,44,202,24,9,24,9,3,43.037587,-76.135062,Syracuse,55.3763,34.9096,64.5905,12.3342,48.0769,29.6417,63.5793,9.6102,32.5782,37.9168,61.6744,60.8216,0.1022,0.1115,71.2854,70.5279,109.6083,117.0626,98.8382,96.2642,,13,,25,0.578,jim-boeheim-1,Jim Boeheim,25,25,13,13,3,3,797,287,287,26,9,26,9,0
0,2009,2009-1345-1163,33.5386,-112.1864,Glendale,2009,1345,60,1163,72,5,40.428206,-86.914435,Purdue,48.8711,34.8138,70.3057,12.5,41.8324,32.7419,67.0347,8.0117,33.7035,30.572,60.7221,58.8384,0.1071,0.0797,65.2002,66.937,105.4467,109.4021,90.0952,89.7628,11,17,10,21,0.558,matt-painter-1,Matt Painter,2,3,0,0,0,0,106,49,54,25,9,25,9,1,41.808215,-72.249537,Connecticut,51.3597,34.0909,67.8279,17.0732,40.9146,30.4348,69.869,7.8492,23.0257,30.3017,56.9277,51.464,0.0826,0.0953,67.4715,67.3593,111.6104,112.2406,91.6882,87.5401,2,5,2,1,0.599,jim-calhoun-1,Jim Calhoun,15,20,11,11,2,2,803,205,342,27,4,27,4,0
0,2009,2009-1272-1281,33.5386,-112.1864,Glendale,2009,1272,91,1281,102,2,35.115864,-89.993508,Memphis,50.6355,32.5991,69.0092,15.1682,40.0137,29.9652,68.6111,6.8896,31.296,28.2619,53.7283,48.2119,0.1295,0.0857,67.7774,66.4563,108.9131,108.4135,83.446,81.1277,13,3,12,6,0.575,john-calipari-1,John Calipari,5,10,3,6,1,2,443,68,139,31,3,31,3,3,38.626527,-90.336949,Missouri,52.725,35.302,67.1642,9.3147,46.8397,30.2795,67.4446,6.0625,31.3288,29.9953,61.6548,50.1669,0.1376,0.0861,72.4474,71.2014,111.6704,112.273,91.7102,91.7989,,9,,10,0.6,mike-anderson-1,Mike Anderson,0,3,0,1,0,0,151,34,75,28,6,28,6,0
0,2009,2009-1462-1338,42.3601,-71.0589,Boston,2009,1462,55,1338,60,4,39.149291,-84.477648,Xavier,49.0718,39.374,67.5676,12.9738,41.3265,32.6264,65.8015,12.1872,32.8819,30.8816,54.6635,55.0196,0.079,0.1029,67.1215,66.8719,107.5317,109.4507,92.5695,92.389,,20,,17,0.588,sean-miller-1,Sean Miller,3,3,1,1,0,0,118,46,46,25,7,25,7,1,40.444502,-79.954692,Pittsburgh,52.8543,35.4369,67.5287,10.084,45.0726,32.8849,70.2341,7.589,29.3308,33.822,60.835,55.1852,0.103,0.0816,66.8839,66.4196,116.7828,119.8512,96.3289,93.0532,5,4,6,4,0.592,jamie-dixon-1,Jamie Dixon,5,5,2,2,0,0,160,44,44,28,4,28,4,0
0,2009,2009-1112-1257,35.1174,-89.9711,Memphis,2009,1112,64,1257,103,12,32.232071,-110.950769,Arizona,50.8576,38.9091,73.7659,8.6522,49.8336,35.0242,69.0196,6.0403,29.0851,40.7882,55.8036,61.7548,0.0953,0.0843,64.4036,65.5375,111.4305,116.2626,105.8351,101.3051,,,,,0.59,russ-pennell-1,Russ Pennell,0,0,0,0,0,0,19,13,13,19,13,19,13,1,38.215752,-85.758843,Louisville,51.1013,36.8803,64.1921,15.3054,43.3082,30.9375,68.0885,8.2966,37.7798,30.5198,62.4376,54.041,0.131,0.0962,69.3104,68.3953,106.1577,107.706,88.7333,85.7819,3,1,3,7,0.549,rick-pitino-1,Rick Pitino,5,13,2,8,1,5,549,72,196,28,5,28,5,0
0,2009,2009-1393-1328,39.791,-86.148,Indianapolis,2009,1393,71,1328,84,3,43.037587,-76.135062,Syracuse,55.3763,34.9096,64.5905,12.3342,48.0769,29.6417,63.5793,9.6102,32.5782,37.9168,61.6744,60.8216,0.1022,0.1115,71.2854,70.5279,109.6083,117.0626,98.8382,96.2642,,13,,25,0.578,jim-boeheim-1,Jim Boeheim,25,25,13,13,3,3,797,287,287,26,9,26,9,2,35.208152,-97.445692,Oklahoma,56.5749,35.0217,67.4919,11.0482,42.9887,33.9402,68.8394,5.6575,34.5673,35.2591,53.055,49.6544,0.1001,0.0945,69.1045,68.2521,114.1556,116.5286,97.6486,95.5851,12,7,14,2,0.598,jeff-capel-1,Jeff Capel,1,2,0,0,0,0,145,32,73,27,5,27,5,0
0,2009,2009-1281-1163,33.5386,-112.1864,Glendale,2009,1281,75,1163,82,3,38.626527,-90.336949,Missouri,52.725,35.302,67.1642,9.3147,46.8397,30.2795,67.4446,6.0625,31.3288,29.9953,61.6548,50.1669,0.1376,0.0861,72.4474,71.2014,111.6704,112.273,91.7102,91.7989,,9,,10,0.6,mike-anderson-1,Mike Anderson,0,3,0,1,0,0,151,34,75,28,6,28,6,1,41.808215,-72.249537,Connecticut,51.3597,34.0909,67.8279,17.0732,40.9146,30.4348,69.869,7.8492,23.0257,30.3017,56.9277,51.464,0.0826,0.0953,67.4715,67.3593,111.6104,112.2406,91.6882,87.5401,2,5,2,1,0.599,jim-calhoun-1,Jim Calhoun,15,20,11,11,2,2,803,205,342,27,4,27,4,0
0,2009,2009-1257-1277,35.1174,-89.9711,Memphis,2009,1257,52,1277,64,1,38.215752,-85.758843,Louisville,51.1013,36.8803,64.1921,15.3054,43.3082,30.9375,68.0885,8.2966,37.7798,30.5198,62.4376,54.041,0.131,0.0962,69.3104,68.3953,106.1577,107.706,88.7333,85.7819,3,1,3,7,0.549,rick-pitino-1,Rick Pitino,5,13,2,8,1,5,549,72,196,28,5,28,5,2,42.72476,-84.473639,Michigan St.,48.5332,35.4497,69.863,8.2625,47.1042,31.6736,69.6065,8.3546,26.5574,35.8276,63.5135,52.4434,0.098,0.0905,66.2895,67.6549,108.5512,110.8623,94.863,90.5994,6,8,7,5,0.591,tom-izzo-1,Tom Izzo,11,11,7,7,4,4,331,136,136,26,6,26,6,0
0,2009,2009-1163-1277,42.3314,-83.0458,Detroit,2009,1163,73,1277,82,1,41.808215,-72.249537,Connecticut,51.3597,34.0909,67.8279,17.0732,40.9146,30.4348,69.869,7.8492,23.0257,30.3017,56.9277,51.464,0.0826,0.0953,67.4715,67.3593,111.6104,112.2406,91.6882,87.5401,2,5,2,1,0.599,jim-calhoun-1,Jim Calhoun,15,20,11,11,2,2,803,205,342,27,4,27,4,2,42.72476,-84.473639,Michigan St.,48.5332,35.4497,69.863,8.2625,47.1042,31.6736,69.6065,8.3546,26.5574,35.8276,63.5135,52.4434,0.098,0.0905,66.2895,67.6549,108.5512,110.8623,94.863,90.5994,6,8,7,5,0.591,tom-izzo-1,Tom Izzo,11,11,7,7,4,4,331,136,136,26,6,26,6,0
0,2010,2010-1457-1115,39.7594,-84.1917,Dayton,2010,1457,44,1115,61,16,34.93851,-81.028663,Winthrop,42.6022,25.7928,63.7072,11.1006,46.1101,29.913,67.2387,8.6245,26.0176,35.2977,47.3381,57.1429,0.1273,0.0908,66.8881,65.7858,92.6387,91.0378,91.7336,93.4481,,,,,0.6,randy-peele-1,Randy Peele,1,2,0,0,0,0,98,44,113,19,13,19,13,16,34.242192,-92.021263,Arkansas Pine Bluff,44.5122,30.2575,66.7828,10.151,44.2953,32.197,66.2047,11.3567,26.2092,30.6977,58.069,56.1605,0.0986,0.1124,67.8632,66.6265,93.219,90.1584,94.0452,96.6486,,,,,0.592,george-ivory-1,George Ivory,0,0,0,0,0,0,30,33,33,17,15,17,15,0
2,2010,2010-1196-1140,35.4822,-97.535,Oklahoma City,2010,1196,92,1140,99,10,29.638248,-82.361195,Florida,50.5891,31.3272,70.3428,7.1811,48.2811,32.5039,67.963,9.9411,32.3031,32.9406,53.8202,52.1998,0.1057,0.0995,66.5896,65.4095,107.1838,111.3105,98.1384,98.0395,,,,,0.59,billy-donovan-1,Billy Donovan,9,9,4,4,3,3,366,138,158,21,12,21,12,7,40.250851,-111.649281,Brigham Young,51.3062,41.3743,78.9539,8.7863,44.6016,33.8534,68.516,7.4746,33.1717,32.3085,54.9495,53.6765,0.1197,0.0823,71.4489,72.8186,115.5477,115.5427,91.6595,93.9176,,17,,14,0.473,dave-rose-1,Dave Rose,3,3,0,0,0,0,126,39,39,29,5,29,5,0
0,2010,2010-1317-1243,35.4822,-97.535,Oklahoma City,2010,1317,62,1243,82,15,33.210958,-97.151211,North Texas,50.8803,32.7968,71.875,6.6274,47.349,32.9114,70.9516,11.2676,30.4348,25.8734,49.5277,44.3054,0.0626,0.1034,68.5468,68.7284,105.2366,101.9835,100.3196,102.4178,,,,,0.486,johnny-jones-2,Johnny Jones,1,1,0,0,0,0,165,120,136,24,8,24,8,2,39.188616,-96.581077,Kansas St.,48.9951,36.0176,66.8539,13.3624,45.1707,33.7229,70.2991,8.2467,32.1261,30.3138,54.6695,51.4563,0.1038,0.0969,72.0244,71.048,109.5895,113.9432,95.6136,91.5124,,7,,7,0.588,frank-martin-1,Frank Martin,1,1,0,0,0,0,69,31,31,26,7,26,7,0
0,2010,2010-1435-1293,37.3382,-121.8863,San Jose,2010,1435,65,1293,66,4,36.14443,-86.804875,Vanderbilt,51.4563,36.8821,72.2679,12.0573,45.2148,33.887,63.2132,10.2751,29.8524,31.2079,50.9639,48.01,0.0815,0.0943,70.4734,69.7497,109.4408,111.5836,98.9427,96.9705,,21,,19,0.563,kevin-stallings-1,Kevin Stallings,3,5,2,2,0,0,336,136,199,24,8,24,8,13,36.61241,-88.323493,Murray St.,54.2063,38.0702,69.4408,13.7165,41.0728,34.0037,69.0513,7.6984,31.1475,29.5356,56.6667,51.8006,0.1323,0.0945,67.9395,67.2484,111.9651,107.2862,90.0404,93.9013,,,,,0.601,billy-kennedy-1,Billy Kennedy,0,1,0,0,0,0,187,43,169,30,4,30,4,0
0,2010,2010-1323-1330,41.8236,-71.4222,Providence,2010,1323,50,1330,51,6,41.616717,-86.289848,Notre Dame,51.3281,38.7816,72.3118,7.7612,47.7612,34.8802,74.1935,9.1406,34.4598,33.2669,63.7255,55.7847,0.0857,0.0923,64.3472,63.7279,116.6644,118.1491,105.7914,99.8575,,,,,0.511,mike-brey-1,Mike Brey,5,7,1,1,0,0,310,112,164,23,11,23,11,11,36.884919,-76.309653,Old Dominion,49.1547,31.6794,64.8,8.6491,45.799,30.0613,66.4865,8.3875,25.4122,34.9411,59.9783,53.5904,0.1242,0.1009,63.3504,64.0617,106.2626,106.9823,90.1057,91.4813,,,,,0.591,blaine-taylor-1,Blaine Taylor,2,4,0,0,0,0,328,102,168,26,8,26,8,0
0,2010,2010-1257-1143,35.4822,-97.535,Oklahoma City,2010,1257,62,1143,77,9,38.215752,-85.758843,Louisville,51.9019,33.7194,70.1429,10.8608,46.7418,34.7458,70.1731,5.9172,39.6429,32.1877,58.3333,56.4885,0.1132,0.0952,68.3764,67.2902,110.3721,113.1934,100.766,98.1397,19,,23,,0.576,rick-pitino-1,Rick Pitino,6,14,3,9,1,5,572,85,209,20,12,20,12,8,37.871519,-122.260401,California,52.0085,37.4384,75.7322,6.2591,48.8355,31.5534,69.3816,9.3023,30.0296,31.0241,51.7598,50.2309,0.0825,0.0812,68.5621,68.4611,114.0441,117.8527,99.398,99.0621,13,,12,,0.587,mike-montgomery-1,Mike Montgomery,1,13,0,3,0,1,591,21,266,23,10,23,10,0
0,2010,2010-1396-1165,30.3369,-81.6614,Jacksonville,2010,1396,65,1165,78,5,39.980943,-75.158267,Temple,48.3919,33.719,68.8555,8.1314,43.0805,28.479,69.863,7.7038,31.1535,32.5778,60.517,47.1802,0.0746,0.0856,62.0571,61.2041,104.0827,105.8365,89.3644,86.5396,,12,,20,0.579,fran-dunphy-1,Fran Dunphy,2,11,0,0,0,0,394,48,211,29,5,29,5,12,42.445291,-76.48269,Cornell,51.0758,43.2815,73.3591,10.0176,46.6608,34.2105,71.5397,8.6062,39.8086,31.8563,59.0376,52.1739,0.108,0.0976,65.5326,65.7817,113.4091,114.0527,97.4265,102.0349,,,,,0.564,steve-donahue-1,Steve Donahue,2,2,0,0,0,0,144,137,137,27,4,27,4,0
0,2010,2010-1115-1181,35.4822,-97.535,Oklahoma City,2010,1115,44,1181,73,16,34.242192,-92.021263,Arkansas Pine Bluff,44.5122,30.2575,66.7828,10.151,44.2953,32.197,66.2047,11.3567,26.2092,30.6977,58.069,56.1605,0.0986,0.1124,67.8632,66.6265,93.219,90.1584,94.0452,96.6486,,,,,0.592,george-ivory-1,George Ivory,0,0,0,0,0,0,30,33,33,17,15,17,15,1,36.00159,-78.94226,Duke,46.9811,38.491,75.8621,9.842,44.0462,28.2648,68.6667,9.8113,32.968,25.3515,52.7672,48.6976,0.0996,0.0789,67.6228,66.6843,114.7741,116.9563,91.28,89.2061,9,3,8,6,0.562,mike-krzyzewski-1,Mike Krzyzewski,25,25,18,18,10,10,862,220,279,29,5,29,5,0
0,2010,2010-1199-1211,42.9047,-78.8494,Buffalo,2010,1199,60,1211,67,9,30.439741,-84.290883,Florida St.,50.7222,33.3932,64.4245,17.6523,40.3354,32.8479,67.1593,6.627,32.1223,35.2941,56.9604,47.2727,0.1228,0.1168,67.8332,66.854,100.3551,102.4203,88.544,86.9926,,,,,0.553,leonard-hamilton-1,Leonard Hamilton,1,4,0,1,0,0,353,105,315,22,9,22,9,8,47.668144,-117.403062,Gonzaga,54.3981,35.4582,66.7043,10.3132,44.767,33.9117,65.3614,7.3302,27.9199,32.63,50.2831,51.186,0.0924,0.0929,69.1672,68.8178,110.9178,110.4838,97.1099,96.2094,,22,,9,0.554,mark-few-1,Mark Few,10,10,4,4,0,0,290,72,72,26,6,26,6,0
0,2010,2010-1364-1326,41.8236,-71.4222,Providence,2010,1364,51,1326,68,15,34.415462,-119.848071,UC Santa Barbara,47.5027,37.5712,68.2159,9.5745,48.9362,31.04,67.0455,8.8204,35.8992,39.9361,60.9302,57.4924,0.097,0.1062,67.4021,67.5656,99.888,98.7179,97.4963,96.8624,,,,,0.57,bob-williams-1,Bob Williams,1,1,0,0,0,0,199,155,155,20,9,20,9,2,39.998389,-83.009001,Ohio St.,54.8062,38.9831,69.6503,12.1894,45.1087,33.7001,70.9981,5.814,35.4354,36.0794,55.4425,55.8111,0.1086,0.0818,64.7507,65.8241,113.6388,116.1582,94.1432,92.6564,16,5,17,12,0.576,thad-matta-1,Thad Matta,3,7,1,2,1,1,256,53,84,27,7,27,7,0
0,2010,2010-1373-1345,47.6589,-117.425,Spokane,2010,1373,64,1345,72,13,42.718586,-73.75153,Siena,49.6774,32.1285,67.3392,8.5305,47.3835,32.81,63.8249,7.2903,24.3164,31.3484,52.2581,53.908,0.1234,0.0865,70.0158,70.1254,106.9294,108.4629,92.6466,94.586,,,,,0.515,fran-mccaffery-1,Fran McCaffery,2,4,0,0,0,0,251,50,176,27,6,27,6,4,40.428206,-86.914435,Purdue,49.6713,31.8569,72.3179,12.1896,41.6102,35.3167,71.4706,6.6472,30.0102,28.1622,56.8627,51.289,0.1051,0.0779,66.7383,67.1506,106.5055,107.2779,91.454,88.7593,7,10,7,4,0.559,matt-painter-1,Matt Painter,3,4,1,1,0,0,135,55,60,27,5,27,5,0
0,2010,2010-1429-1401,47.6589,-117.425,Spokane,2010,1429,53,1401,69,12,41.740748,-111.81391,Utah St.,52.0183,41.5027,75.6318,9.688,44.7455,32.4958,71.0575,8.0731,29.8611,32.8926,61.9672,51.4208,0.0716,0.0758,62.6665,61.5347,117.1305,113.6422,95.6655,95.4057,,,,,0.567,stew-morrill-1,Stew Morrill,6,7,0,0,0,0,512,98,236,27,7,27,7,5,30.596291,-96.306732,Texas A&M,49.0179,33.7705,66.3573,9.015,44.9082,33.612,69.9213,12.2972,34.2504,33.2962,51.0256,54.3978,0.099,0.0968,66.4943,65.6275,107.133,109.9856,97.1052,91.8015,,23,,23,0.584,mark-turgeon-1,Mark Turgeon,2,3,0,1,0,0,225,30,149,23,9,23,9,0
0,2010,2010-1278-1462,43.05,-87.95,Milwaukee,2010,1278,54,1462,65,11,44.977886,-93.235352,Minnesota,50,39.8703,70.0454,16.4191,43.6469,34.0599,68.0251,6.9069,31.6573,37.7184,63.9254,58.9217,0.1167,0.0983,66.237,66.6091,108.9568,111.3559,96.4096,95.1273,25,,18,,0.57,tubby-smith-1,Tubby Smith,1,15,0,9,0,1,450,38,183,21,13,21,13,6,39.149291,-84.477648,Xavier,50.141,37.6506,71.134,8.8949,46.0243,29.822,65.4443,12.4118,31.8924,31.2326,51.4048,53.0543,0.0927,0.0884,70.5196,70.7366,110.8022,114.0637,95.688,95.8879,,25,,,0.585,chris-mack-1,Chris Mack,0,0,0,0,0,0,24,8,8,24,8,24,8,0
0,2010,2010-1293-1139,37.3382,-121.8863,San Jose,2010,1293,52,1139,54,13,36.61241,-88.323493,Murray St.,54.2063,38.0702,69.4408,13.7165,41.0728,34.0037,69.0513,7.6984,31.1475,29.5356,56.6667,51.8006,0.1323,0.0945,67.9395,67.2484,111.9651,107.2862,90.0404,93.9013,,,,,0.601,billy-kennedy-1,Billy Kennedy,0,1,0,0,0,0,187,43,169,30,4,30,4,5,39.840662,-86.171791,Butler,50.8696,34.1656,73.7723,6.4955,46.148,31.6993,67.8625,10.4348,39.8221,31.6116,54.9112,50.559,0.1093,0.0818,64.5273,65.1617,108.4929,108.1695,92.5372,89.6286,11,11,10,13,0.601,brad-stevens-1,Brad Stevens,2,2,0,0,0,0,84,14,14,28,4,28,4,0
